simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_end_time	geocent_end_time_ns
1679	0.15688496	0.32872497	2.6143511	304.72806	2.3650915	2.2710711	0.02349974	0.22291102	1024752840.201476	1024752840	219191074
1700	1.3558428	0.090188656	2.4303548	447.06429	2.5324668	1.419295	-0.17288273	0.22244447	1022670860.602812	1022670860	603141546
1702	1.4209281	-0.055972593	0.8248052	503.35135	2.8852978	1.6033724	0.1332204	-0.21776401	1016195372.187553	1016195372	180153251
1718	4.2621913	-0.16697833	2.4136341	724.57137	2.141039	1.6248001	-0.016898833	0.093593135	1005505677.329148	1005505677	330168128
1731	1.3875595	-0.43402528	0.76572459	596.09443	1.5042892	1.4544542	-0.042011979	0.057302048	1009213375.986596	1009213375	977043271
1763	5.9125699	-0.53279142	0.52352679	186.8364	2.5098488	1.7670486	-0.17521979	0.074355079	1010629619.100763	1010629619	99204540
1767	4.4500924	-0.04560966	2.4702528	146.45198	1.3620186	1.3154936	-0.21035449	0.28525938	1016715276.678901	1016715276	690958381
1772	4.1788288	0.19479726	0.57729888	691.28322	1.4395321	1.4376308	0.24707941	-0.037105968	1009307953.847676	1009307953	858914852
1781	6.0167988	-0.34337373	2.3996726	322.52231	1.7941365	1.4415159	-0.24916819	-0.21242595	1030087935.369155	1030087935	374323487
1782	4.0296494	-1.1420718	0.86072869	939.21617	2.0212668	1.6490356	0.035030815	-0.071148674	1007805071.04681	1007805071	41923046
1788	0.90988734	0.49588566	0.53688078	372.04875	2.8669611	1.9768676	-0.26148614	-0.16970204	1016475726.189775	1016475726	202579975
1791	0.99848835	-0.11539904	2.6879434	165.21709	1.6619428	1.6515593	-0.23498892	-0.062840392	1007879141.268526	1007879141	256785393
1812	3.2328885	0.90208913	2.6319157	375.43935	2.6464872	1.7816792	0.12020314	0.20699464	1029777702.477852	1029777702	494064093
1819	6.0834856	0.95313662	2.3782441	190.8985	1.8301483	1.7012024	-0.0038335254	0.13628554	1022625868.955637	1022625868	959961653
1832	5.7689517	0.67506711	0.86349256	571.4049	1.7860224	1.4993941	0.058413725	-0.11563593	1026796477.86635	1026796477	881466269
1836	3.807421	0.46045812	0.60916471	418.72169	3.0133139	2.8052723	-0.20901118	-0.039195908	1023164198.335136	1023164198	354133248
1845	2.1382814	0.20222551	0.55617585	502.58498	2.8483703	2.8227836	0.46341028	-0.05416354	1008998414.251184	1008998414	262695074
1850	2.3798796	0.51502864	1.1574044	405.77116	1.3353776	1.2835688	-0.020195283	0.095207747	1026160899.393466	1026160899	412872910
1854	5.4781417	-0.70068447	0.69998634	333.38655	1.9016666	1.4148317	0.011153935	-0.14077344	1003921424.66011	1003921424	642439008
1869	3.5223548	-0.48989546	0.54954247	1178.8609	1.8679093	1.6200386	0.07159716	0.011356017	1012095560.295589	1012095560	269460559
1870	0.57255414	1.1255103	0.32884682	437.41279	1.9808441	1.4433515	0.17467697	-0.0035299804	1027045982.115115	1027045982	128482580
1887	4.7309415	-0.44135823	0.79298026	6292.339	3.5148603	2.6969894	-0.030536088	0.050916308	1027180811.352744	1027180811	342739463
1902	3.483153	-0.64657671	2.4054942	627.51576	3.0131089	2.7125721	0.028337428	0.13346947	1023213963.237944	1023213963	222476602
1903	4.7909521	-0.69679882	2.9122539	987.67339	3.1877487	3.0986508	0.70707009	0.39801009	1016144023.742791	1016144023	726332903
1915	4.0396711	0.38596362	2.5912285	387.55772	2.9227023	2.1246873	-0.16585921	0.05022412	1009590566.398871	1009590566	389808297
1922	3.3752218	0.38188434	0.75814954	89.952231	1.9527919	1.8251347	0.0071597368	0.040797935	1004323620.39315	1004323620	381927490
1923	2.9179867	0.6447909	2.1362559	490.2182	1.8196732	1.7199787	-0.015949132	-0.049260955	1029758237.423337	1029758237	432793975
1931	1.6555864	0.64643577	2.8388616	524.19021	3.1138333	1.772206	0.030107613	-0.2490336	1016219764.126023	1016219764	136681795
1936	0.82030077	0.16715283	0.85012693	286.93987	1.7291537	1.5477843	0.015517019	0.029417248	1017053086.500336	1017053086	490268707
1949	1.1500795	0.16358535	1.1809745	197.32515	2.2162035	1.8074416	-0.12035725	-0.089809077	1013249916.145727	1013249916	139715075
1952	5.5636729	0.59280245	0.3985073	749.09494	2.2065236	2.0704656	-0.043671332	-0.095687141	1024651886.956228	1024651886	977198601
1955	2.3231782	-0.59197187	0.16855051	782.9402	2.5230755	1.7955431	-0.028868757	0.064521739	1012853870.531928	1012853870	520404220
1969	1.8346879	-0.49782642	2.2768118	1244.6988	3.2199027	2.252038	-0.38076918	0.32155367	1006209464.415532	1006209464	399911880
1996	1.5301963	0.77900807	1.0580793	393.24776	2.0978786	1.802416	-0.14651859	0.1208226	1011573463.496752	1011573463	516841531
2008	2.0467384	-1.0602213	0.33669991	653.28223	2.0737573	1.9894607	-0.015488089	-0.04938349	1013876837.078909	1013876837	59569955
2017	0.41776257	-0.55700639	1.5246296	2013.643	3.7881376	2.1944623	0.21759477	0.0048159967	1012871148.539341	1012871148	558351874
2029	3.1177307	-0.57685072	2.5878992	340.6022	2.6845515	1.5569854	0.52987062	-0.30975119	1014224936.769257	1014224936	754084229
2040	1.9604612	-1.4076519	0.85675844	595.254	1.9837253	1.8953799	-0.084533944	-0.030040611	1018707489.381626	1018707489	369596481
2073	0.60211186	0.008694503	0.41791791	351.47986	2.6994264	1.5896406	-0.26660864	-0.041452377	1025176813.293216	1025176813	303036451
2074	0.4658856	0.90724728	2.3914575	146.07143	1.308083	1.2438158	0.095111403	-0.14076638	1031209130.987458	1031209131	4055262
2077	3.0596787	0.1198321	0.31662521	366.04412	2.0303246	1.7155768	-0.0010477346	0.13329498	1008521608.837716	1008521608	842295766
2081	6.1715682	-0.072833081	0.25556606	1185.3212	3.053948	2.4380365	-0.13530276	0.0079629971	1011864244.467775	1011864244	456024289
2086	5.8272153	-0.10427357	0.20193741	282.12804	2.4690876	1.222759	-0.2971033	0.29325853	1001537949.840616	1001537949	842713594
2091	1.8025028	-0.89318923	2.9398608	401.44601	1.9418706	1.5274233	0.0050970182	-0.06557531	1000945279.501543	1000945279	484087586
2093	1.9006098	-0.12019673	2.4448483	445.36604	2.6055369	1.4596175	-0.065309972	-0.067942482	1007592614.901938	1007592614	889966249
2114	0.1624578	-0.061242623	2.6396193	321.82795	2.1554443	1.2708003	0.24563037	0.14275074	1014810404.879381	1014810404	875470042
2124	2.0609693	-1.1399578	0.50414087	566.76955	2.1657186	1.8276118	0.2605493	-0.09031971	1008429825.261755	1008429825	247982144
2128	4.9440559	0.4746064	0.22828399	539.27463	2.1769777	1.9652871	0.35794854	-0.047175963	1020237069.877632	1020237069	891788244
2133	3.3235051	-0.87810191	0.65366457	751.3918	1.9503254	1.7836737	0.16586053	-0.25088078	1031465182.181885	1031465182	162535548
2135	5.1987448	1.1603895	2.9754145	679.6256	2.3160056	1.8232684	0.042023045	0.15334626	1010359549.226037	1010359549	241493583
2157	3.4529432	1.0188037	2.5195036	368.22903	2.0179149	1.3247303	0.05600285	0.071084999	1000596544.275803	1000596544	292896509
2159	3.8800458	0.05895491	2.5211609	317.01091	2.7613096	2.7000541	-0.49778353	0.24424882	1031496802.729444	1031496802	724740982
2162	0.93397664	-0.64833164	0.94195446	282.74032	1.6405868	1.4130906	-0.014576078	0.25908232	1011421247.825854	1011421247	813780665
2164	2.3567107	-1.4343857	2.1994987	315.71514	2.3521645	1.7346129	-0.033079387	-0.043700885	1004131438.709513	1004131438	694380641
2173	0.71533463	-0.104424	1.9293046	432.46464	2.1219281	1.9236436	0.11182393	0.074678049	1025485933.201317	1025485933	191662550
2191	1.7060581	0.42864084	0.56431223	349.62023	1.5709556	1.4447555	-0.20102498	-0.11024404	1003758382.208202	1003758382	223850846
2195	2.0949693	0.003330386	0.1205266	592.14689	2.4084724	2.3258713	-0.012265049	0.12670997	1012337182.716762	1012337182	706696510
2215	1.9435836	0.532535	2.9811649	146.95128	1.8599815	1.7116788	-0.19977505	-0.38066172	1006803757.301912	1006803757	293229699
2229	3.6775475	0.47038245	0.83532747	352.18919	2.8925404	2.5771396	0.25919665	0.0048615443	1014435282.087843	1014435282	98362446
2235	5.8018064	-0.37665511	2.2734345	151.5367	2.0234717	2.0150603	-0.2144846	0.022241732	1015106216.659331	1015106216	652979970
2244	1.595063	1.2187289	0.46948486	1300.4606	2.354361	2.3266414	-0.0088901475	-0.0140597	1011498214.783841	1011498214	791099191
2246	4.2176037	1.0256998	2.5155717	653.16591	2.7661205	2.0492803	0.06455687	-0.026959667	1024723977.492119	1024723977	507932663
2247	3.6759393	0.38201836	1.6598298	578.34233	3.0319256	2.2083572	0.35264971	0.17059424	1012218993.44952	1012218993	464879394
2253	1.5795805	-0.86512482	2.2731151	1025.5441	2.530668	2.1436485	0.071737449	0.072124823	1024382486.15924	1024382486	152381897
2255	4.1503919	-0.26986597	2.7430002	376.17815	2.4435363	2.3833789	-0.085426078	0.1549109	1017354723.7577	1017354723	740908742
2257	6.0113359	0.32939432	2.6416439	312.15971	2.2432377	1.5413466	0.021030998	0.0089386516	1022389843.007701	1022389843	14180303
2268	6.2748242	-0.59773831	2.6976696	546.53208	2.4709414	2.413023	0.012742249	-0.056599852	1001565935.94795	1001565935	944069505
2269	0.37029327	-0.96733626	2.4818395	318.31733	2.851036	2.6441139	0.048736145	-0.27976914	1008821827.138867	1008821827	122741103
2271	0.96688469	0.58426042	2.63326	465.61045	1.4134967	1.2977467	-0.24983739	-0.03352829	1014769138.868422	1014769138	880875349
2285	5.0245689	0.41500095	2.3264252	431.48374	2.0779518	1.8617999	0.047030186	-0.10922552	1018003438.534236	1018003438	552289844
2286	3.5532823	-0.43960937	1.2228163	252.16528	2.6489748	2.3937501	0.2326845	-0.016625305	1006753040.600323	1006753040	586230278
2290	0.21343267	0.63731397	2.2786723	387.95083	3.0263189	1.7897106	0.014967823	-0.14991821	1013735853.088727	1013735853	103355765
2300	0.15880168	-1.2628067	2.0189501	188.78839	1.4369915	1.3026948	-0.34800123	-0.038383672	1006101270.689741	1006101270	673104286
2301	3.2673527	-0.10926847	0.49711938	503.54827	2.1079656	1.732693	-0.01373404	-0.032192342	1000618291.451837	1000618291	435117483
2303	3.4655891	0.63173807	1.4865277	314.28645	2.3106618	1.4541199	-0.20541427	-0.064189187	1023326899.340693	1023326899	356281519
2304	5.5215506	0.40207595	2.7327533	672.74017	2.1694506	1.3261827	-4.9407221e-07	0.06250017	1028262278.442446	1028262278	448664308
2305	4.727563	1.4787301	1.0968685	3756.471	2.9164958	2.0032147	-0.20928197	0.13361166	1023918584.671025	1023918584	675300598
2312	2.0753351	0.84447228	1.843622	360.95286	2.3237494	2.127353	0.15939022	-0.012422043	1016663484.255591	1016663484	265092373
2327	5.2574154	-0.85637162	1.8025905	212.97624	1.6459763	1.4534467	-0.044438835	0.13115875	1001727623.265874	1001727623	258501410
2348	1.3674682	-0.26250672	2.4183089	485.80304	1.8498336	1.8170464	-0.12986176	-0.12944629	1015599497.743701	1015599497	725215316
2352	0.73072139	0.6080404	1.6847757	7446.5597	4.9102896	3.6527696	-0.11925378	0.015938103	1029280815.62092	1029280815	633120418
2354	4.3730844	0.57041305	0.65335215	410.33653	2.105372	1.6849616	0.060781883	0.22775888	1022993643.173768	1022993643	190286160
2357	5.2586311	0.33955527	1.4063794	54.596988	1.8060927	1.3341005	0.064957028	-0.094134732	1025509895.518288	1025509895	526529431
2370	6.0564235	-0.98752005	0.50854195	411.29328	1.5384273	1.5061353	-0.27516443	0.14861255	1004717707.361218	1004717707	344143510
2373	1.3236342	0.54499077	2.5391706	572.80516	2.649467	2.2657808	-0.1948713	0.018884601	1003493916.588314	1003493916	601021409
2377	2.6532576	-0.91927458	0.89115629	362.5928	3.1050558	2.8819711	0.084741714	0.18302252	1015025488.351871	1015025488	339047432
2393	5.9236103	0.038183589	0.51789134	634.89502	2.669717	1.8453862	0.021715807	0.17782681	1023315428.448344	1023315428	435733199
2400	4.3284344	0.89201628	2.2505998	203.63807	1.6324674	1.3572991	0.032335292	0.14668482	1022648931.385869	1022648931	400682330
2404	6.0658555	-0.43697737	2.6532541	741.56769	1.83536	1.5211368	-0.045323682	0.086247663	1030650294.811986	1030650294	789384604
2416	2.2883681	1.0354127	2.3214265	759.57753	2.4484787	2.3249012	-0.043416288	-0.18636434	1009953485.343449	1009953485	364081502
2432	5.9868279	-1.0788143	2.4300489	3044.5422	2.6672155	2.57482	-0.23991566	-0.10974415	1015996647.67236	1015996647	679591298
2438	3.5250028	-0.7994264	2.2905016	266.58006	2.1845909	2.0640887	0.0083159964	-0.064001435	1003967288.583707	1003967288	570084691
2477	4.79393	0.10216466	0.7601479	145.98415	1.7259493	1.3423619	-0.068499053	-0.070820947	1011215823.598666	1011215823	603905201
2478	6.0361075	-0.8949389	0.57671369	262.53188	2.7755535	1.7138269	-0.22903453	-0.12246079	1022378345.771597	1022378345	753171563
2505	4.4374088	-1.016525	0.53954658	311.20117	2.1868193	1.7702851	0.055810225	-0.25027376	1016651495.741575	1016651495	728921652
2507	0.80804184	0.56181936	2.8289356	719.87603	2.7759361	1.7676052	0.023346289	0.020741524	1005386724.557946	1005386724	565886617
2526	0.61667859	-1.0166696	1.8710863	234.99729	1.6532423	1.6379767	0.037054342	-0.021093548	1007983842.762604	1007983842	750727415
2534	5.1947966	-1.0817128	0.72000775	576.5123	2.4552165	2.1309292	-0.10804298	0.045721614	1003314265.47423	1003314265	455459118
2540	4.2804788	0.81394916	2.1271352	384.82138	1.9593053	1.4876863	0.040274234	-0.016247337	1001036833.68027	1001036833	690724611
2553	0.13929974	1.172586	2.632746	631.46913	1.7381254	1.6279181	0.00084323425	-0.25743198	1029636222.642491	1029636222	644349694
2562	3.6621546	-1.0376368	0.85611227	447.47937	3.0080497	3.0002356	-0.15169244	-0.20385218	1028194417.421716	1028194417	403364897
2565	0.50065336	-0.74481705	0.62051221	830.51568	2.7752992	2.3495759	0.023313307	0.0021785119	1014882378.552287	1014882378	533718348
2568	1.1971601	0.65193378	0.39412742	1533.8894	3.1000508	2.817087	-0.13465057	-0.11825402	1009261423.167628	1009261423	181363463
2569	0.92100623	0.75430823	2.60021	303.72306	1.3459494	1.311832	0.034777007	0.18505883	1030521173.591606	1030521173	606016159
2570	4.5574566	0.86596667	0.7508997	956.18437	2.8617459	1.9448967	0.11859384	0.19744615	1006029475.751865	1006029475	776531816
2572	3.3536058	0.59962858	2.4402572	434.7779	2.5425682	2.3204924	-0.047886203	0.023213698	1014954431.578424	1014954431	587828517
2576	5.7227539	-0.12869128	2.6105816	153.92963	1.8888283	1.5465907	0.047278152	0.045978216	1011360761.154567	1011360761	151767850
2582	3.3034106	0.6446079	0.13107762	948.0422	2.4972935	1.6116484	0.019192843	-0.015072624	1005656587.174304	1005656587	191366434
2584	2.6173649	-0.60537921	0.54551187	838.64963	2.6687696	2.2072243	-0.2520755	-0.029152163	1019242111.183574	1019242111	166154981
2592	5.2612168	-0.81721192	0.74512563	1132.1158	2.4649593	2.1316903	-0.18416918	-0.059950381	1026925954.370996	1026925954	347028136
2603	6.1107934	0.57836294	1.1247747	487.2189	2.7841868	1.820729	-0.05340438	-0.078307953	1020521930.742696	1020521930	757972598
2614	1.8455855	-0.028277058	0.81085298	227.00088	1.8668527	1.4887502	0.045117334	-0.19219195	1019644380.57597	1019644380	558511138
2618	4.5784431	0.16456453	2.9096965	312.70073	2.0232038	1.9126413	-0.08610442	0.071917137	1028136906.289831	1028136906	279966712
2620	2.8901925	1.0312108	0.2777619	489.65511	1.689816	1.6539427	-0.14877449	0.080820545	1003495942.461396	1003495942	476330042
2625	3.5745119	-1.388954	0.20851994	249.89082	2.4217934	1.228188	0.12755022	0.12886514	1011500563.201488	1011500563	185699582
2635	0.59903261	0.54287958	1.9437635	173.74532	1.7622532	1.2234669	0.050745657	0.14129715	1026465253.487223	1026465253	499251842
2644	0.19428324	-0.45352854	0.9434012	368.49907	2.4597764	2.3114266	0.0081275751	-0.19523405	1028510838.407212	1028510838	388709545
2655	0.44373402	-0.73310016	2.0308254	246.15177	1.5971056	1.5585204	-0.15979627	-0.1305835	1001690575.982141	1001690575	969264984
2656	4.3373519	0.60842602	0.92634627	2516.95	2.7035612	1.9039084	-0.15112953	0.19319395	1027263017.871339	1027263017	871329784
2663	0.77463535	1.060617	1.3752705	7492.3005	5.1023137	3.0215993	0.036821497	0.029519398	1006010414.771461	1006010414	782791615
2670	4.6176438	0.82340465	0.88709843	648.18255	3.046641	2.9942418	0.24226649	0.027861989	1021954880.957032	1021954880	978046060
2677	3.3432552	0.086931381	2.0190024	175.76191	2.1548176	1.2924461	-0.030335455	0.057425706	1008948937.442646	1008948937	451517344
2679	6.1292682	-0.90328058	0.72783913	268.07227	2.3774399	1.5335585	-0.029559221	-0.13691531	1012482924.671207	1012482924	656061292
2694	2.2304307	-0.30642157	2.9286401	1466.866	3.4644613	3.3265423	-0.10791477	-0.13565016	1007160709.154895	1007160709	143981576
2695	0.28023023	0.53336629	2.4581686	233.29328	1.2683122	1.2115416	0.0017182381	-0.30388646	1016270195.531389	1016270195	531471610
2696	0.75930473	0.35246945	1.5660027	261.51083	1.7147397	1.4315103	0.1776678	-0.17059525	1012263781.411398	1012263781	432099700
2697	0.81240353	0.14842276	2.4613662	526.46314	1.9967284	1.7590958	-0.010662909	-0.01346201	1007695952.231895	1007695952	246473789
2700	3.4763135	-0.61609973	0.43612985	228.32431	2.1694789	2.1551463	-0.02467033	-0.1701759	1030331402.77882	1030331402	767139077
2718	5.9959586	0.84180758	0.28606749	369.2784	1.7879964	1.3773304	-0.22856142	0.12047741	1000304700.704802	1000304700	707278132
2727	1.7447704	-0.41843567	0.30795067	349.4049	2.3082252	1.8368789	0.015555089	0.13567606	1016387123.785313	1016387123	777667284
2728	5.4041327	-0.86218028	0.52020889	168.19636	2.2390424	2.2277138	0.034369389	0.087384144	1010823682.012957	1010823681	992724776
2730	1.558654	-0.91694196	0.51581503	1323.663	2.485526	2.1160003	0.028851766	-0.15949139	1010235727.772593	1010235727	757718205
2742	4.4408803	1.2544686	1.0526319	9213.8174	6.7656764	5.292543	-0.10966965	0.23586116	1030835028.786355	1030835028	833085418
2756	5.443189	1.0010533	2.8434574	304.88896	1.8026112	1.6793703	0.13630036	0.070523089	1002007473.594702	1002007473	610499501
2777	3.0010437	0.0066323141	0.75428388	622.28852	2.7061818	2.5400869	0.052329808	-0.042812716	1015051158.499231	1015051158	509782434
2783	5.7509448	0.12305481	0.57674109	595.69881	2.7174678	2.3074634	0.24456595	0.21529744	1016379678.517626	1016379678	531077385
2787	0.11500047	0.87490865	2.7704302	729.28257	2.9663572	2.7977898	0.51969324	-0.0079237427	1015341115.31913	1015341115	329275727
2790	4.9654556	-0.2980888	3.0289941	909.35611	2.8457294	2.0231632	-0.055362838	0.072217386	1021580584.687385	1021580584	672952294
2798	1.8278619	0.52475285	0.70583971	223.18994	1.9230177	1.5515047	-0.017127815	0.042980932	1003926762.342151	1003926762	362232566
2807	5.3228234	0.67139464	2.7021918	483.81873	1.5551077	1.3878165	0.014380113	0.25973432	1004908192.623835	1004908192	639475942
2808	5.6766608	0.57362519	2.6665884	296.66797	2.0773675	1.5740843	-0.31235141	-0.3665981	1028163208.807291	1028163208	817959785
2809	3.9575667	-0.40500685	2.9175496	269.36546	2.1633834	1.5082636	0.14245919	-0.21679482	1012836251.513411	1012836251	504198432
2817	6.0821678	-0.1375673	2.3895377	139.01936	2.4767198	1.7794493	-0.10920037	-0.022960536	1029328076.097594	1029328076	95200419
2833	4.2573167	-0.093235358	0.38190825	402.45177	2.6043145	2.2867159	-0.098912821	0.10777305	1021856717.906091	1021856717	902896285
2838	5.5887305	0.35227095	2.5854928	444.1303	2.6046854	2.2058431	0.0066242003	-0.084230964	1027597843.749075	1027597843	756560206
2841	3.3542466	0.33697729	2.7567754	7530.7915	5.3851231	5.3064916	-0.15567767	0.0016199733	1011546033.78529	1011546033	794724941
2850	0.4473579	-1.1971566	1.0350462	260.79232	2.7959906	2.0685992	-0.32888517	0.0093981796	1014190915.470639	1014190915	454300523
2857	3.784395	-0.27096342	2.7295755	622.04643	1.7658691	1.7309046	0.0014419514	0.26761881	1030192368.280637	1030192368	266552448
2859	6.2735131	-0.64370414	0.57204269	573.41171	2.5590667	1.8629775	0.0049485795	-0.12690563	1029855859.914294	1029855859	901249528
2889	4.8133522	-0.82483442	1.3694374	243.06044	2.2014394	1.4994195	-0.1987644	-0.21914234	1008988440.0295	1008988440	15364528
2891	3.7884541	-0.076001381	1.4775445	212.90857	1.8006073	1.7698849	0.15795228	-0.29643487	1004216184.764136	1004216184	772043705
2899	2.4144335	0.24757601	0.56842889	746.02824	1.8348343	1.8126735	-0.010648989	-0.096102325	1018747550.427455	1018747550	434633017
2902	4.2240724	0.75214241	2.7703045	573.64172	2.481657	1.6137764	0.0076357627	-0.33898107	1018525418.488299	1018525418	506538630
2909	2.8269987	0.5688123	1.1770458	372.39946	1.8681622	1.6104568	-0.014312467	-0.055878134	1015893321.350927	1015893321	355707288
2929	1.9450696	0.60552092	0.12107831	665.77027	1.8710262	1.8647498	-0.059713082	0.099457131	1021224156.483306	1021224156	498286247
2936	1.6468128	-0.70060436	1.1332178	315.33227	2.6998456	2.1084693	0.86358641	0.046778816	1012998762.252498	1012998762	236109972
2942	1.9742377	0.90559578	1.9246582	5329.9261	2.9060825	2.6373519	-0.037572849	0.030256185	1015060246.853444	1015060246	855650902
2948	4.7014732	0.58218672	2.6419299	1106.6443	2.4475803	2.2232749	0.22714419	-0.14831419	1015415824.590448	1015415824	605152845
2950	1.4289458	0.40482866	2.4401832	198.22181	1.6149968	1.3833056	0.010927272	-0.069722574	1014913663.04296	1014913663	51206589
2951	5.7820782	-1.2872446	2.4579535	403.85709	2.1972687	1.4645871	0.037000423	-0.018969426	1029537730.77223	1029537730	755284548
2960	5.0590121	-0.13295316	2.3143848	202.41059	2.1243683	1.9536282	-0.032611456	0.032784481	1012220643.767321	1012220643	773785591
2971	1.0863171	-1.3747837	0.29317299	839.32977	2.7755061	2.1522069	-0.11043284	0.12321678	1009717227.939261	1009717227	923873305
2976	2.7202497	0.82789755	1.8628671	390.52945	2.3947337	2.3086182	-0.23288639	0.12644367	1010987239.386888	1010987239	401766181
2981	1.0449098	0.91278209	1.2310914	389.91962	2.0965613	1.8868546	-0.15771307	0.09070891	1009162017.426968	1009162017	447887063
2993	3.8863079	0.9198891	2.2069249	257.14495	1.8546525	1.8405857	0.093626727	-0.030689406	1010955684.439716	1010955684	449682474
2997	3.8158105	0.067201117	2.900882	554.55141	2.6254451	2.0488305	0.046695538	-0.070792129	1010164607.481844	1010164607	480359435
3005	1.4001808	0.6716376	2.0817718	272.73197	2.3723504	1.2886993	-0.068619519	0.052555816	1030635137.701245	1030635137	720194340
3012	3.0328347	1.2674505	0.091690376	264.6027	1.5293495	1.3781479	-0.31490391	-0.084258898	1020143454.738896	1020143454	756773114
3013	3.04344	-0.26061755	0.12700497	208.52926	1.4134086	1.2733867	0.089385966	-0.012505695	1014361947.326199	1014361947	338679314
3021	0.038996073	-0.12173518	0.58576128	312.27781	2.1461709	2.0692904	0.15213973	-0.0072485947	1021797063.606713	1021797063	598299623
3026	1.091807	-0.32711823	0.65140238	266.0299	2.9009919	2.6276357	-0.17709711	0.21341418	1008616274.019143	1008616274	5726576
3030	1.827616	0.8935919	2.2778731	277.22539	2.1708997	1.5787806	-0.14337395	0.080069312	1013379357.178942	1013379357	192230940
3046	3.3124171	0.96149206	0.42731321	427.19191	1.4395031	1.239762	0.22059783	0.0088265758	1028498596.088597	1028498596	110762715
3055	4.38138	0.44762532	0.68327208	252.01176	2.3361077	1.6605914	-0.10870164	-0.036873592	1005019849.202413	1005019849	200194955
3061	5.3483157	0.021728665	2.5367324	232.17346	2.2205701	1.1398163	-0.13610468	-0.047756651	1001915379.619879	1001915379	620558977
3081	2.7443823	-0.35033801	2.7549409	609.6244	2.7422806	1.444159	0.12169449	0.038183344	1025169262.254492	1025169262	224305749
3084	4.2954803	1.4231173	2.9031552	354.17053	1.385621	1.3678638	-0.12019427	0.16173317	1023937260.408698	1023937260	422660470
3087	0.27323478	-0.52040591	2.0895913	307.57292	1.8320635	1.309166	0.14642752	-0.010317707	1011609530.100137	1011609530	80318689
3089	0.24136918	1.3174976	0.57472626	773.60312	1.9969141	1.8783909	-0.071410144	-0.11511698	1002241032.002193	1002241032	12383342
3090	5.0200071	-0.73069027	2.3464154	129.26208	1.4207062	1.291336	-0.010224085	-0.085524144	1010410038.66658	1010410038	660855412
3092	6.2174784	0.68551425	0.077317561	637.89106	2.4812951	1.6279818	0.30213328	0.0007631514	1008629289.499839	1008629289	518981576
3105	1.7485246	0.45022631	2.7417183	455.77792	2.7838478	2.7836318	0.039920254	0.12932498	1027682226.351825	1027682226	360092998
3134	5.5776044	0.31782962	0.38221113	822.00498	2.6081797	2.1011847	0.098441867	-0.13426036	1003666756.841199	1003666756	832458973
3141	6.169275	0.44775865	0.55279698	123.39585	2.6488758	2.2042814	-0.088988051	-0.15232825	1007551732.706811	1007551732	699605584
3144	4.8146089	-0.18003489	2.9095497	667.9631	2.9695351	2.9369899	0.018130488	-0.017101837	1008778692.388339	1008778692	398991823
3148	0.72449459	-1.1197404	2.4745977	393.04218	2.3647609	2.1236798	-0.088526108	0.095767269	1012563795.028705	1012563795	11807919
3163	4.8453858	0.8303618	0.50073082	412.6703	2.1790413	2.0784385	0.13823216	-0.057132984	1006123482.32863	1006123482	347047448
3170	3.8124317	-1.1215247	2.5786463	5956.6136	4.9120985	3.6043305	0.067262004	-0.079017501	1021315660.198925	1021315660	211602092
3183	4.9483805	-0.86574926	0.076874384	697.26128	1.9803861	1.3480337	-0.060751108	0.030795702	1024096077.516478	1024096077	500684261
3243	1.0635711	0.11237556	0.81747414	700.12614	3.0027506	2.0669158	-0.05780441	-0.14224528	1018382070.509196	1018382070	501925111
3245	1.1479004	0.20274052	0.46611601	576.66601	3.0849799	2.389158	0.36343094	-0.020264481	1020544685.248155	1020544685	262354612
3261	1.1575599	0.73737674	2.2627191	306.9974	1.6556249	1.2673512	-0.14773194	0.12048393	1020553456.815096	1020553456	834342718
3265	4.6941615	0.22125918	2.5043594	535.19083	1.6880214	1.6535762	-0.037438798	0.019265065	1015332633.138193	1015332633	150747180
3275	0.3603589	0.23690539	2.2797495	57.210867	1.7398427	1.7227794	0.11383511	0.055585654	1001371124.05603	1001371124	48694849
3282	5.8537463	0.1673543	1.9387548	330.8946	2.4100367	1.5072835	0.20705734	0.13271813	1017554615.461305	1017554615	454365730
3283	4.5585745	0.072845463	0.54674102	371.68381	1.7337746	1.3988587	0.26732998	-0.32098984	1023086873.32685	1023086873	342409253
3284	4.226712	-0.10512352	0.89222305	148.94729	1.6047245	1.435306	-0.016185372	-0.00067014075	1016632635.516356	1016632635	516769171
3288	4.5570618	0.26137787	2.3647672	542.64897	1.8117036	1.443753	-0.002151092	-0.012767066	1000172344.585375	1000172344	602688909
3294	2.3702523	0.37935797	0.48586553	901.26756	2.6091746	2.1122425	0.13464626	0.12057851	1006512103.114234	1006512103	139905930
3303	5.6872941	-0.43065824	1.4395843	183.09298	2.5375502	1.3285838	-0.101218	-0.033599688	1023214829.468764	1023214829	456499934
3307	2.1492623	-0.41103914	1.9775568	375.86049	1.9575111	1.8892919	-0.12874895	0.066161692	1023966490.06231	1023966490	50977111
3314	0.0251977	-0.85344091	2.3070993	138.61213	1.2500921	1.142701	0.060083721	-0.083190129	1016706437.486213	1016706437	470642447
3320	3.8513496	0.76161997	0.079786973	961.61871	2.1458164	2.089702	-0.034385517	0.13282207	1022646494.956409	1022646494	975668192
