simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_end_time	geocent_end_time_ns
2504	1.9452875	0.79773721	0.92811706	285.70935	1.6075346	1.4089656	0.13208499	0.14660631	1011848022.37653	1011848022	396939635
2517	5.1345303	0.28801032	2.844414	108.67934	1.6731113	1.3351634	-0.15522287	-0.082355386	1005975775.929002	1005975775	927525163
2523	3.108803	-0.27194577	0.28694057	89.634366	1.6742459	1.3411302	0.2147335	-0.024796807	1029096331.047689	1029096331	59911728
2524	0.22617272	-0.47506487	0.33851533	279.97864	2.5752184	1.7513709	-0.0035309159	0.16399516	1027222890.187348	1027222890	173633695
2540	3.3864537	-0.49771376	2.450581	372.53291	2.406839	2.3172565	-0.33346775	0.099281979	1006287954.495979	1006287954	493686199
2576	4.2644342	1.194071	0.94135031	207.51994	2.7450196	1.3638587	0.063434204	-0.085221254	1007423255.099121	1007423255	115411282
2579	4.4986764	-1.0076797	0.6487214	256.02019	2.7313526	2.4576189	0.1722885	0.36762147	1018295865.661987	1018295865	644723773
2628	3.133087	-1.169251	2.7747349	327.40485	1.7272811	1.5694569	-0.26257154	-0.10581114	1013015576.408352	1013015576	393659353
2637	4.2977307	0.88675022	1.816353	149.66415	2.1044516	1.7110249	-0.015161685	0.1062172	1000277365.957977	1000277365	966259956
2642	4.7581988	0.51011108	2.5671644	295.91326	2.5707578	1.9256806	0.29237501	-0.076223838	1006033488.558105	1006033488	578234673
2644	2.6667663	-0.1647957	0.86666836	422.51884	3.0007275	2.6281786	0.055264908	-0.0079338481	1026383254.74562	1026383254	728349447
2655	4.9830636	-1.1322356	2.1048215	225.52853	1.9214594	1.7713906	0.0049147488	0.10781854	1005649653.867504	1005649653	848550439
2690	3.0210491	0.11696089	1.829708	106.02254	1.9234953	1.2137408	-0.016386976	0.075334752	1008568388.136142	1008568388	134535432
2697	0.46563402	-0.74231419	2.4581028	134.42104	1.428214	1.423929	0.085989048	0.14375341	1000701593.802053	1000701593	799992561
2705	1.3446667	-0.80361723	2.1419118	246.64621	2.5425764	1.2269387	0.25885548	-0.0031664468	1000704537.736187	1000704537	719300747
2706	4.4500804	0.7895246	1.5236814	374.10372	2.8080025	2.5495477	0.66215348	0.026238561	1005855353.420063	1005855353	440450788
2717	4.753324	-1.038312	2.4205579	172.71493	2.4710397	1.5227113	0.15613323	-0.15076368	1022776519.883545	1022776519	867766619
2721	4.9635336	0.51398966	0.99324305	100.47815	2.0795174	1.544817	-0.02315299	-0.3416405	1027495511.710499	1027495511	728949189
2725	5.8727221	0.41425323	1.182494	104.41966	1.7803215	1.72229	0.07430634	0.11444213	1018867635.523317	1018867635	534950972
2726	3.2617651	-0.75696282	1.9272882	226.61857	1.4456432	1.3377657	0.22203046	-0.055500369	1011133187.195804	1011133187	175646305
2735	2.8860116	-0.95921813	0.57186498	146.68932	1.443843	1.2857748	-0.017105349	0.29470939	1010514521.734741	1010514521	719213843
2748	5.8800753	-0.43799511	0.51338033	304.50017	1.9855387	1.6761244	-0.018064685	-0.24328538	1023053853.806513	1023053853	789684772
2773	2.7374734	0.65363009	0.63880325	341.51371	2.0756927	1.644452	-0.19873401	-0.10358236	1019021838.382721	1019021838	401077628
2790	6.0005315	-0.26479146	0.93860694	241.93577	1.9478676	1.690999	-0.21065506	0.1928213	1021669267.119967	1021669267	110021830
2792	1.6181569	0.45173565	2.3026392	136.41946	2.6412653	2.0556014	-0.02888618	-0.12903151	1023141810.885742	1023141810	905129790
2795	5.7629725	1.1090549	1.8385132	327.27831	2.3448576	1.5021111	0.025044886	0.11022804	1013525961.183698	1013525961	198675752
2800	6.0215215	0.59982914	0.70039051	505.00495	2.5203831	2.0797575	0.003878431	-0.1637035	1000610113.532189	1000610113	550191879
2819	2.6180209	-0.77113084	0.87746506	216.58593	2.4858519	1.8000186	0.13132691	0.14410052	1008431821.398884	1008431821	393639088
2842	0.50167923	-0.047361094	2.2877503	238.64742	2.0998047	2.0821639	-0.0065643607	0.1502464	1030015231.563232	1030015231	579219460
2853	6.1405432	0.10626306	2.7112264	132.92623	1.850337	1.546536	0.061778647	-0.053421668	1004159666.746402	1004159666	762424350
2877	4.5708733	0.98661396	0.56975152	237.37127	2.5760885	1.4229202	-0.10558052	0.015581813	1018371267.561523	1018371267	576478362
2884	3.5585942	1.4054017	0.24468464	238.53243	1.4288332	1.422328	0.024593115	-0.013434221	1010531128.291443	1010531128	301362872
2917	3.6563494	0.78905431	2.5063055	371.37109	1.6996999	1.6677339	-0.15995571	-0.15527008	1022828687.861938	1022828687	881783485
2919	1.0045023	-0.24854718	0.69962187	354.85852	1.7409807	1.5501845	-0.044116541	0.071019224	1027770370.092058	1027770370	102214932
2936	3.3004701	-0.51702545	0.81236856	83.403538	2.3117316	1.8013284	-0.0015781189	0.18582767	1002592921.421753	1002592921	405635953
2942	3.8374593	0.84740933	2.4454035	226.2888	2.2090194	1.2454556	-0.15062058	-0.063916234	1005482757.159424	1005482757	173118114
2946	0.8471614	0.016836239	1.4195833	67.107575	2.1025805	2.0532709	-0.062806174	0.0048196868	1004326866.46228	1004326866	476065755
2949	0.12028456	-0.25230182	0.74000548	329.99082	2.690247	1.7872836	-0.019974484	0.011148192	1003510232.759852	1003510232	741233349
2951	3.2096624	0.75696734	2.818669	713.98021	2.9129211	2.3066631	-0.085023798	-0.10003084	1003089764.87031	1003089764	889384985
2961	3.2203335	1.1816222	0.15246465	225.95549	1.8794191	1.4422531	0.17939918	0.0034799403	1018612744.734547	1018612744	747240424
2965	2.5510566	-0.37183119	0.60890132	155.54069	3.0860533	1.627937	-0.034233438	0.12105705	1006594719.599803	1006594719	608128667
2976	5.9698746	0.52042812	2.278338	525.92359	2.7531656	2.4537454	-0.017060717	-0.096233655	1010792001.612447	1010792001	631891012
2979	3.229972	-0.54111362	0.3948827	333.47573	1.7070888	1.3169114	-0.012844963	-0.034846803	1018017742.507874	1018017742	491919756
2981	5.6793715	-1.0937095	0.42560323	300.36385	1.481316	1.4057025	-0.023730104	-0.003116345	1017295767.803223	1017295767	782884240
2984	6.1599071	-0.63943822	0.33550838	396.57541	1.7235037	1.5305576	-0.0054223907	-0.01058722	1018576714.703461	1018576714	686302423
2991	4.2998818	0.40020055	0.49319508	760.95072	2.8197747	2.3459317	-0.14053362	0.0012626914	1002833698.561014	1002833698	579243183
2992	4.6888494	-1.1862241	1.8828389	174.65337	1.3010355	1.1989521	0.34099562	-0.24009012	1029341819.037455	1029341819	19381404
3007	4.3951618	0.12628948	2.5350011	206.76199	2.2079115	2.0042033	0.049339751	0.12980996	1006502736.258179	1006502736	245576024
3026	4.1975356	-0.25226527	2.6771664	297.81449	2.2730105	1.8185374	-0.077975273	0.057860416	1000338022.503485	1000338022	515612245
3033	2.9173982	-0.40417085	3.1103022	586.63263	1.8312608	1.8190949	-0.043489067	-0.075987074	1018705039.813993	1018705039	796387911
3046	0.16871451	0.45081007	1.9120578	119.13736	1.8966111	1.3830181	-0.12116547	0.0043952868	1009115612.231292	1009115612	221965551
3048	3.7317402	0.49333243	2.0732924	148.70293	1.6805654	1.585994	0.23775523	0.085816267	1006909627.555924	1006909627	551901579
3052	0.90774744	-0.093933857	0.89213624	131.99874	2.6555306	2.4809528	-0.089513885	0.075335247	1006492537.423653	1006492537	438350320
3055	5.5272626	-0.94533089	0.51153143	604.56004	2.6335014	2.3100208	-0.14724811	0.040917693	1017721115.474671	1017721115	455113292
3070	1.9315632	-0.46626489	1.632007	79.365419	2.6079244	1.5287589	0.24123653	-0.13579364	1015666059.860592	1015666059	851081729
3076	4.4676419	0.74155163	0.54204222	300.26359	1.8137968	1.4922798	0.0032195671	0.014392341	1002323138.1521	1002323138	172991395
3091	2.3654991	0.1062174	2.1287841	161.6555	2.1862345	1.5021881	-0.11071771	-0.046343811	1018878783.163821	1018878783	148785472
3097	4.4529192	0.57937195	1.9587894	301.71484	2.0337194	1.3678709	0.11750113	0.010012347	1011197092.100082	1011197092	120729685
3098	1.4464351	-0.92270286	2.6111923	320.6756	2.6429893	2.1267076	-0.079178887	0.10496636	1021612096.626709	1021612096	609347343
3113	2.4990223	-1.4092069	0.95609435	144.90387	2.4665376	1.8329264	0.034239053	0.014698028	1003100642.813477	1003100642	800658345
3124	3.4954209	0.093729958	0.98748916	56.419432	2.3935206	2.2228304	-0.0084735566	0.10442793	1029120911.460693	1029120911	465650082
3135	2.1137093	0.58579413	2.4202324	264.17599	2.1456083	1.9966819	-0.034339119	0.010696655	1028571109.510986	1028571109	531352401
3161	4.9408212	0.93126992	0.63122757	347.98102	2.4460625	2.2399293	-0.043594693	0.20508722	1027046791.46684	1027046791	484150529
3182	3.2202545	0.50980015	0.87716153	223.38103	1.3586887	1.2333148	0.051162554	0.17080018	1012507502.414538	1012507502	408580065
3186	3.0525567	1.0034372	0.49296806	202.72757	2.1136012	1.6074934	-0.026962782	0.017853355	1026238562.745972	1026238562	759322405
3203	2.6929584	0.25531267	2.6046626	287.51467	1.4963568	1.4416427	-0.30671003	-0.030413118	1018919466.09947	1018919466	117881775
3230	1.9741789	0.35921076	2.2285184	192.03417	2.1524426	1.3982879	-0.083596653	0.087907792	1027273863.272339	1027273863	293220520
3241	2.8028958	1.2497319	2.6654446	428.33685	2.5809566	2.5797934	0.3658416	0.00029982862	1013689950.568135	1013689950	581136703
3244	3.3905993	0.68507224	2.6231829	422.35639	1.6851825	1.6168722	0.033351756	0.17878781	1002304415.995483	1002304416	15633345
3246	5.0261576	-0.29184037	0.46359758	395.3231	2.7859885	1.4427989	-0.21178862	0.025258994	1014432746.557983	1014432746	540700078
3267	6.0014958	-0.57773785	2.0625463	590.6554	1.6429088	1.6379769	0.17999696	-0.028695627	1007987353.253766	1007987353	232991576
3274	0.4532823	0.66414172	2.2123242	310.72454	2.5007947	1.5362681	0.14861155	0.096581879	1015101641.093872	1015101641	115224123
3292	0.26471671	-0.58824949	2.5246909	167.33281	2.2913057	1.5272155	-0.014136199	-0.042752299	1019790108.978394	1019790108	958285451
3298	3.4814032	0.61681576	0.57330906	366.94596	2.6568181	1.3740138	0.076072349	-0.061863059	1019007114.908867	1019007114	921076894
3299	2.5599826	0.20624608	1.1997083	171.4861	2.6906033	2.4477529	-0.44376535	0.0041899529	1029163295.613678	1029163295	634496450
3311	3.9080367	-0.99538477	0.076756665	254.712	1.9653691	1.5068999	-0.069730057	-0.010770311	1022859264.87854	1022859264	859682322
3334	5.0036323	-0.30081296	0.099035055	405.4023	2.2471238	1.5225879	0.22843771	-0.017964802	1028649205.98309	1028649205	964008212
3375	2.4000499	0.88844471	2.5211168	686.16396	2.9914693	2.7201078	-0.16913962	-0.12696611	1003752158.315941	1003752158	335611582
3379	0.62455344	-1.1409014	0.56132442	396.30301	1.7616406	1.628076	-0.035166231	0.0024787565	1024982454.196177	1024982454	178753614
3387	3.5290533	-0.0021404391	0.54915014	290.71524	2.8453362	2.0169272	0.075949594	0.036253348	1001399575.435107	1001399575	418756604
3402	4.9632147	0.98081201	2.7875854	424.32713	2.4349521	1.6339247	-0.013340626	0.25506699	1023334970.2967	1023334970	310444117
3415	0.85740393	-0.47615535	1.3498474	308.04727	2.8259537	2.0225128	-0.048222553	-0.22804981	1030666247.255981	1030666247	236233473
3420	4.7947339	-0.69502457	2.9580938	290.88042	1.3088496	1.2424978	0.1056007	-0.31773641	1027687083.331962	1027687083	316968083
3430	6.2337527	-0.48132392	0.53160318	321.53121	1.5744417	1.3751184	0.091640843	-0.0042246555	1017288407.703374	1017288407	685207367
3443	2.6441876	0.59619185	0.52100636	142.37705	1.8919243	1.7469937	0.023909795	-0.2611305	1006356098.8798	1006356098	897712827
3455	4.816842	-0.79070384	3.002836	527.81912	2.2429352	2.1020562	0.20841667	0.035667039	1019345877.067572	1019345877	46912432
3456	3.851374	1.1350174	0.72238579	262.57482	1.5323619	1.3714462	-0.091443626	-0.22747404	1025425757.21443	1025425757	229605556
3482	0.67375152	-0.49574256	2.7247054	436.61737	2.4477238	1.845269	0.02498441	0.059552994	1006367570.412384	1006367570	393065691
3487	1.8830374	-0.03802473	2.473125	438.99717	2.3655756	2.269681	-0.11033131	-0.097228257	1000686734.693208	1000686734	676365614
3494	2.6525145	0.20567022	1.0321763	90.945432	1.8953915	1.4105506	0.039845931	-0.36497236	1000410667.786133	1000410667	799451232
3502	0.94053692	0.44862241	0.59542849	242.38275	1.3929387	1.3322757	-0.13387406	0.011343442	1003744633.28479	1003744633	304664850
3511	3.2273721	1.2926812	2.894672	241.53213	1.45203	1.1955108	-0.116549	0.14074022	1008626138.5271	1008626138	540683985
3518	1.9979092	0.039906209	0.9289787	111.23854	1.5106138	1.2750688	0.053664328	-0.016905515	1003060390.959456	1003060390	976134777
3522	0.5427609	0.53200667	0.13628501	1178.5652	2.4981836	2.3403796	-0.18425056	-0.0055518649	1022258557.290149	1022258557	310865641
3525	1.9718946	-0.88438018	2.6626824	416.8889	1.5291061	1.4261061	-0.1985889	0.10431641	1015855414.346266	1015855414	325741768
3534	5.2576699	1.4085946	0.73698094	136.98242	1.4422432	1.4366008	-0.012627366	-0.019671695	1024564359.573601	1024564359	589487672
3555	3.7995438	-1.289152	2.9221845	229.33428	2.4261117	1.6573294	0.031973195	0.052904671	1002644476.687102	1002644476	676688671
3579	4.3438604	-0.24506585	0.73450455	254.51277	2.4220797	2.0498558	0.07146276	-0.094371919	1013965967.325912	1013965967	330799341
3597	5.4157247	0.2565629	0.25818943	349.12183	1.4951586	1.365696	0.021451795	-0.022581059	1019315990.469957	1019315990	486819267
3619	1.563286	0.12178092	0.47909561	200.00243	2.7230139	2.0976033	0.14445646	0.15577284	1023631365.519769	1023631365	526676178
3630	0.19602281	0.53504955	2.6899584	205.674	2.8155774	1.5557201	-0.80073415	-0.01394818	1010457154.645386	1010457154	661662102
3668	4.2206562	0.86780244	1.0961632	241.48478	2.1061106	1.4717273	0.060259606	-0.095510612	1017655476.080697	1017655476	101095915
3673	5.9834201	-0.73282105	2.0312004	221.63104	2.9502779	1.4440426	0.037636459	0.30399281	1001418905.323918	1001418905	312902451
3687	2.4618489	-1.0379971	0.38571417	246.62014	1.813436	1.3417894	0.010928378	0.098291554	1008186517.836431	1008186517	819043040
3701	4.8042333	-0.79049618	2.7196187	438.82221	1.7781083	1.235641	0.019764258	-7.6266061e-05	1014077437.985498	1014077437	968056560
3715	0.37344432	0.4014215	0.81086456	430.698	2.4984034	2.2993324	-0.12398981	-0.028373513	1019922610.056536	1019922610	74515939
3726	1.2547244	0.41805441	0.88543697	266.9493	2.7549417	2.5577901	0.25424903	0.16969773	1028288849.045659	1028288849	62500954
3795	3.1067796	1.4497811	1.3551546	31.67835	1.36896	1.2859694	0.19836968	-0.095349703	1027199227.577839	1027199227	593083620
3806	4.930932	-0.24278807	0.79767016	366.1617	2.6475511	1.9206616	-0.0053556554	-0.13043282	1011415987.850429	1011415987	831453443
3818	2.2028454	-0.24201711	0.73976648	364.13975	1.4290988	1.3832521	0.0090837994	0.0061900384	1022879787.594481	1022879787	606748819
3826	0.33938407	0.74514478	2.7769667	288.78878	1.9959584	1.9896383	-0.059425283	-0.15860696	1014582321.373866	1014582321	394030452
3830	0.088284725	0.42239845	2.5130333	378.60358	1.7147765	1.3662064	0.042534476	0.0002712905	1007511851.658359	1007511851	676939011
3836	4.8017647	-0.69142236	3.0807278	203.34299	1.7403192	1.7209916	-0.15767744	0.02020744	1025397834.285522	1025397834	273422360
3843	3.1497866	0.83465439	1.8960155	186.07362	1.5094835	1.4442874	-0.17519327	0.083889776	1006687586.31762	1006687586	335302353
3881	1.5607356	0.49641401	2.3853244	348.51614	2.6508972	1.3381941	-0.10089754	0.27015299	1012360415.872591	1012360415	892634392
3887	1.358932	0.63254912	2.1878062	402.45842	2.3282635	1.73646	0.03654956	0.15692339	1015552443.936313	1015552443	956545711
3905	1.4232292	-0.98912912	1.2996627	52.924014	1.2582352	1.1895188	0.02185845	-0.15678306	1019400679.258301	1019400679	240866899
3906	3.3592741	-0.58533444	0.7686798	645.59474	3.2996561	1.8757061	0.25876743	-0.16485705	1019157189.729975	1019157189	710510373
3919	5.8233012	0.66723898	2.6006054	287.00781	2.2408655	1.8868602	0.064014886	-0.3194164	1029228936.827689	1029228936	847339153
3921	4.7464077	-0.87024633	2.654899	330.19334	1.7925182	1.4943667	-0.10184801	0.12715532	1026409172.619757	1026409172	599330306
3923	1.3213302	0.5288105	2.6261632	165.31173	1.632205	1.4696173	0.0044889029	0.37284758	1004061021.916452	1004061021	917758942
3926	2.2679808	-0.65074304	2.4968593	132.91511	2.3581381	1.3420927	0.014418772	0.077674704	1008651551.092365	1008651551	88159800
3936	6.2110003	0.37877089	0.84984948	151.75668	2.2118876	2.1372955	-0.034683808	0.004501342	1020478276.053846	1020478276	44120073
3937	1.1862671	0.47639298	2.8746522	309.08252	2.6657443	1.8695861	0.24976725	-0.032206559	1018515361.937866	1018515361	926470518
3940	5.0298178	0.031030264	2.1797778	235.07654	1.7702491	1.6260359	-0.011653978	-0.1842685	1024598562.569336	1024598562	551402211
3950	1.0151865	-0.7218057	3.0357484	85.509494	1.9751228	1.5429135	-0.30905058	-0.0089230759	1020677607.763125	1020677607	743665814
3975	5.4286519	0.31288301	3.0647529	783.30985	2.4494497	2.3771795	-0.16043303	-0.058534694	1030245895.416396	1030245895	434973121
3991	3.9217123	0.087265997	0.49544225	332.92865	2.2382007	1.483881	0.13924555	-0.025014708	1016651266.224813	1016651266	212032557
3999	0.88123984	0.96471987	1.6074306	174.12139	2.425234	2.0243934	0.023991961	-0.038301284	1019516062.960099	1019516062	976558447
4006	0.085090974	-0.18648647	2.097233	152.35024	2.0395522	1.9698666	0.022076203	0.050389124	1002351478.869948	1002351478	882816434
4014	4.0701524	0.51177048	2.801624	255.84559	1.7055987	1.6664463	0.041894727	0.2283578	1000943980.869995	1000943980	889933944
4029	5.8067355	1.4060647	2.5475553	281.00379	2.7910363	2.5476663	-0.30380552	0.10881017	1020195655.091114	1020195655	104932904
4030	4.2834138	1.0004587	2.1496789	344.47428	2.837155	2.2914451	-0.074679769	0.035349297	1018696187.987814	1018696188	8144736
4042	5.4424872	-1.4817047	2.1092897	256.73433	1.9554271	1.2743044	0.026587375	0.035435404	1000613793.728806	1000613793	716418743
4053	0.70294099	-0.8562148	2.4727876	141.35664	1.975373	1.6631454	-0.0073952443	-0.012637934	1006376338.808007	1006376338	791582704
4063	1.9162367	0.39893499	1.1867646	242.94105	2.1136107	1.3311013	0.00092758068	-0.15552717	1001178757.596999	1001178757	611791372
4074	3.5955631	0.45531287	0.46611846	280.48142	2.2063617	1.3324051	0.21758592	-0.004851423	1008526845.793056	1008526845	807714105
4085	0.30765559	-0.95288738	3.0394108	325.7564	2.3809686	2.3701668	-0.27303761	-0.038987539	1001456301.326904	1001456301	312057614
4086	3.2173694	-0.62421023	2.6814566	454.06078	3.0390024	1.4859415	0.055833817	0.039690253	1021215025.748405	1021215025	728055477
4106	5.2441658	-0.39910025	0.58741787	172.52022	2.1763752	1.8248806	-0.019715237	0.062253865	1018015601.993286	1018015602	735164
4115	2.2425456	0.63522086	0.28907133	472.05142	2.0631967	1.4997214	-0.0032420793	0.067806272	1021318914.780006	1021318914	793518305
4139	6.2632404	0.87825546	0.5182888	278.96118	1.8240074	1.6945243	-0.0014954373	0.0038771447	1012359345.234495	1012359345	248905659
4155	5.8415386	-0.058343676	0.36305229	207.45377	2.2818908	1.7227048	0.016189878	-0.19071428	1005032496.941492	1005032496	940085292
4157	0.98069922	1.242507	2.2695813	79.510634	1.5392807	1.4018571	0.11968681	-0.23682396	1015524414.851897	1015524414	865378737
4169	5.4658918	1.4132828	2.5208692	219.27765	2.3791524	1.860518	0.095974929	-0.0047098777	1015457502.154645	1015457502	167326450
4188	5.8911309	0.89533154	2.5066541	370.493	1.867111	1.5512825	0.040833035	-0.035546686	1014496746.057606	1014496746	76409698
4203	1.3360408	0.60583016	0.31723138	420.42433	1.7260305	1.6479556	-0.20569118	0.0010158509	1002881956.663134	1002881956	683792472
4227	2.7430062	1.083979	0.22571423	347.90768	2.0188693	1.5789876	-0.15498403	-0.15410736	1027045564.528295	1027045564	542419791
4231	6.1460185	-0.50440846	2.2114366	144.4887	1.9766058	1.9211956	0.017402988	-0.27800013	1013548557.292274	1013548557	300469995
4260	3.1296045	0.84881532	2.0047274	361.69372	1.8588505	1.8484642	0.069587598	-0.076287836	1020832502.347209	1020832502	367002249
4264	2.3549992	0.53116528	2.6276022	626.92675	2.8372708	2.5850264	0.14420911	-0.098303807	1013839463.48	1013839463	500179768
4267	0.084617621	-1.4043298	2.9001158	200.04185	2.5956747	1.2405511	0.16344019	-0.09556082	1028241781.743743	1028241781	727783799
4281	1.9087481	-0.93189565	1.885898	142.46228	2.0810578	1.4577766	-0.046303984	-0.27136251	1027746506.619019	1027746506	598582983
4284	4.376374	-1.5135863	0.35977181	62.799385	1.7887741	1.3034744	-0.012265276	-0.0012850507	1021055108.799194	1021055108	783252716
4295	2.4262277	-0.49459587	0.61350854	228.29179	1.757207	1.6877199	0.22349509	-0.10750802	1011308779.772576	1011308779	756122589
4310	1.3584501	0.99803884	0.8941881	306.9957	1.4291155	1.3285053	0.024426466	0.062812288	1004007055.24353	1004007055	263043642
4315	2.7842975	-0.83015625	1.2107285	139.61027	1.7155643	1.533418	0.0083100659	-0.23726382	1005341577.833496	1005341577	818001628
4316	3.4810211	-0.64340604	2.7742149	529.70634	2.1597921	1.5651543	0.019284546	0.3009561	1021126549.795021	1021126549	776311755
4324	3.8634856	-1.3391846	2.8114287	674.19751	2.9078573	1.9230329	0.48007526	0.23356889	1023881177.832733	1023881177	819121599
4335	3.1294069	-0.40248244	2.4958914	250.6143	2.4765816	1.4704027	0.014720851	0.18949604	1026613975.946054	1026613975	949993491
4338	4.0190425	0.18331698	0.47987462	190.2477	2.3604741	1.2834463	-0.04800252	0.012879285	1015141883.52417	1015141883	540431619
4342	0.57863446	0.36303618	2.6878809	373.55472	2.4139554	2.3836181	0.21928428	-0.0056063432	1027130249.628266	1027130249	618488550
4362	3.6218913	-1.350866	0.1777851	446.97063	2.0399692	1.7805732	0.066534613	-0.21912491	1029628775.248222	1029628775	238348126
4374	2.2740237	-0.47367186	2.9051103	838.07502	2.6546757	2.478347	0.064379295	0.27369547	1010009558.95877	1010009558	939614415
4379	1.4028928	0.96094012	1.0200883	257.80842	2.444314	2.3013429	-0.21959632	0.30604237	1021317828.451608	1021317828	471432209
4390	0.68669431	1.0426724	0.64354578	205.78922	1.4230282	1.2508676	0.0086777688	-0.32480651	1020482307.451762	1020482307	457150578
4397	2.4103318	0.032346073	2.082418	223.69849	1.8668492	1.8663319	-0.022004835	0.13944129	1010351419.761383	1010351419	745787978
4402	1.5801111	-0.87706795	0.36525549	555.87293	3.0425785	1.8012858	0.11240962	-0.05445247	1002230117.712152	1002230117	693668127
4404	2.6981289	0.82491821	2.631621	502.20667	2.665432	1.4865599	0.27641312	-0.036798112	1025831512.736206	1025831512	755516171
4415	4.1584626	0.79659223	1.0959186	183.63827	1.8107284	1.4124507	0.049780761	0.014943702	1011111382.730181	1011111382	750151038
4426	3.1228461	0.041783143	0.43451474	342.34017	2.1594576	1.8070895	0.0058215205	0.055169268	1025430879.502075	1025430879	485559702
4430	2.8645697	-1.1084269	0.62792792	257.28507	2.5325498	1.9198499	0.043817572	-0.1886488	1003887542.986515	1003887542	968549967
4431	5.9482054	-0.50894133	1.9299893	229.21231	2.6367864	1.3705057	0.020672314	-0.059038968	1000399312.04895	1000399312	27901053
4450	0.9119306	1.15084	0.6761786	498.59469	2.7828473	2.0806423	0.45772054	0.015368312	1007358290.049341	1007358290	68258405
4451	6.061439	0.37072478	2.598165	237.18703	1.7842851	1.2402064	0.0065164824	-0.0050442127	1005629759.653515	1005629759	668980360
4462	2.9087316	0.37028248	2.0734437	419.59577	2.7797502	2.6170847	0.38013795	0.025345107	1001271989.172668	1001271989	191054821
4463	2.9959081	0.21476512	2.6485894	382.21512	1.6017941	1.460336	0.0026407377	0.12887608	1028147839.152357	1028147839	170891047
4473	0.08664585	1.2192706	0.5846039	372.23789	1.8844515	1.713036	0.087659517	-0.18853478	1021902269.691479	1021902269	708979726
4479	3.6426857	0.3273376	0.63153193	173.93027	2.3910931	1.5009317	0.027119908	-0.046835017	1014922921.633179	1014922921	621868014
4480	2.2959064	0.58002919	2.7845711	324.17767	2.8149994	2.6431383	-0.47836702	0.094771303	1029761625.341064	1029761625	355577707
4487	6.1238151	-0.52633463	2.5355937	156.73386	1.5042408	1.5018807	0.013917184	0.21441225	1019620363.916626	1019620363	896638870
4493	5.9422985	-0.68250335	2.4445564	105.509	1.8156287	1.6742261	0.058731688	-0.0315029	1027479361.062455	1027479361	50139427
4501	0.78568167	0.20771605	2.3928136	171.88201	1.917924	1.6206824	0.020186557	-0.016980072	1028387240.257292	1028387240	273573637
4503	4.0032552	-0.53149358	2.7068087	449.62752	2.9420623	1.681267	-0.42977246	-0.02553987	1026134042.380391	1026134042	360785484
4504	2.4768046	-0.84350829	0.08038919	281.26116	1.4608593	1.3629788	0.098708122	-0.038210709	1019492813.420894	1019492813	401941299
4513	3.8544304	0.72047662	2.3020331	346.25724	2.6735441	2.3439802	0.035333325	0.039219902	1001977044.747134	1001977044	766207457
4522	3.5450108	0.72142034	2.1243367	356.81262	1.7972237	1.6637474	-0.030359187	0.0073061978	1030304839.309186	1030304839	328342795
4527	2.5493787	0.65612952	2.8382356	289.70422	2.2870147	1.5980195	0.2385826	-0.27964897	1008842767.231079	1008842767	251991272
4532	0.42295865	-0.36607917	2.861524	360.7409	2.2693415	1.4507557	0.0031743635	-0.15684597	1009629232.728879	1009629232	709433198
4545	6.1015459	0.96890125	2.6458485	434.3124	2.9411694	1.6552477	0.17208387	-0.018437631	1016572254.477693	1016572254	495678306
4551	4.3918173	-0.18938468	1.8170177	118.04077	1.6565351	1.5238432	0.10577622	0.12318312	1007796826.50495	1007796826	487618208
4565	3.0087441	0.16353608	2.6898232	305.14031	1.9037793	1.625836	0.086316258	-0.013103726	1002229802.021697	1002229802	32848120
4572	2.6827352	0.1767356	0.27478866	569.12576	1.770442	1.5836315	0.023449756	0.042018121	1011771412.010008	1011771412	38971186
4575	1.9860535	1.3218438	0.78039239	210.2552	2.6919924	1.6008569	0.37721539	-0.1891359	1031365717.197643	1031365717	206016779
4596	2.8841605	-0.63838764	2.4503707	231.51983	1.3825972	1.2632499	0.012200591	0.27745272	1029838764.479043	1029838764	460671902
4607	1.7759651	0.33777863	2.2692069	477.2486	2.5870961	2.2185648	0.14839538	-0.081901687	1010647021.25276	1010647021	271684170
4613	2.6271634	-0.98724469	1.0484885	185.8574	1.4910926	1.1752908	-0.27709621	-0.091861725	1013379218.077084	1013379218	59344053
4622	0.1901802	0.54779935	0.65226219	197.18199	2.4228766	1.314631	0.0080855505	-0.057289673	1018042389.593262	1018042389	612290859
4633	3.9272206	1.297791	0.14523166	110.24057	1.6765538	1.1753452	0.093338535	0.2622266	1015943758.708252	1015943758	725526929
4640	4.5581846	1.091489	0.33585195	293.46833	1.365328	1.2239271	0.091819516	-0.063174739	1020261910.840664	1020261910	856009483
4653	0.038339031	0.83175006	0.87710042	209.17006	1.8993219	1.7412	0.056781311	0.31632393	1013278784.686523	1013278784	704820395
4657	2.3115142	0.66811672	0.64734708	227.6762	1.8456596	1.3389891	-0.015867535	0.10972263	1003657334.14045	1003657334	155990243
4693	2.8444154	-0.98968586	2.8781087	433.40924	2.3285395	2.3008556	0.068232044	0.011319581	1025981831.172985	1025981831	166287899
4704	3.2720819	-0.59699367	1.0981338	156.89586	1.6283051	1.4033874	-0.12308429	0.11054966	1003306887.602905	1003306887	583587646
